barcode	current_name	proposed_name	source	brand	chains	candidates
9551001410318	"משקה  בטעם לימונענע 325 מ""ל וידה"	"משקה  בטעם לימונענע 325 מ""ל וידה"	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: משקה  בטעם לימונענע 325 מ""ל וידה"
9551010540525	עוגיות מקרון	עוגיות מקרון	trusted		1	CITY_MARKET_SHOPS: עוגיות מקרון
9551010540549	מקרוני	מקרוני	trusted		1	CITY_MARKET_SHOPS: מקרוני
9551011820022	"משקה  בטעם סאקורה 325 מ""ל וידה"	"משקה  בטעם סאקורה 325 מ""ל וידה"	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: משקה  בטעם סאקורה 325 מ""ל וידה"
9551011820138	"משקה  בטעם תפוח 325 מ""ל וידה"	"משקה  בטעם תפוח 325 מ""ל וידה"	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: משקה  בטעם תפוח 325 מ""ל וידה"
9551011864262	גומי פרי מנגו	גומי פרי מנגו	trusted		1	CITY_MARKET_SHOPS: גומי פרי מנגו
9551011864453	סוכריות גומי פירות	סוכריות גומי פירות	trusted		1	CITY_MARKET_SHOPS: סוכריות גומי פירות
9551022730006	עוגות יפני	עוגות יפני	trusted		1	CITY_MARKET_SHOPS: עוגות יפני
9551022730020	עוגות יפני	עוגות יפני	trusted		1	CITY_MARKET_SHOPS: עוגות יפני
9551022730037	עוגה בטעם תות	עוגה בטעם תות	trusted		1	CITY_MARKET_SHOPS: עוגה בטעם תות
9551022730082	CAKE	CAKE	trusted		1	CITY_MARKET_SHOPS: CAKE
9551022730242	עוגה בטעם ליצ'י	עוגה בטעם ליצ'י	trusted		1	CITY_MARKET_SHOPS: עוגה בטעם ליצ'י
9551022730266	עוגה בטעם בננה	עוגה בטעם בננה	trusted		1	CITY_MARKET_SHOPS: עוגה בטעם בננה
9551022730372	עוגת ספוג	עוגת ספוג	trusted		1	CITY_MARKET_SHOPS: עוגת ספוג
955121	תמצית אפיה טעם וניל.	תמצית אפיה טעם וניל.	trusted		1	CITY_MARKET_SHOPS: תמצית אפיה טעם וניל.
955148	כדורגל	כדורגל	trusted	לא ידוע	1	מ. יוחננוף ובניו: כדורגל
9555002111366	כפפות ניטריל שחורות	כפפות ניטריל שחורות	trusted		1	CITY_MARKET_SHOPS: כפפות ניטריל שחורות
9555139829097	בלונים	בלונים	trusted		1	CITY_MARKET_SHOPS: בלונים
9556023331078	במבה אפונה	במבה אפונה	trusted		1	CITY_MARKET_SHOPS: במבה אפונה
9556031315213	ספיד סטיק - דאודורנט סטיק לגבר אושן 85 גרם	ספיד סטיק - דאודורנט סטיק לגבר אושן 85 גרם	trusted	לא ידוע	1	"גוד פארם בע""מ: ספיד סטיק - דאודורנט סטיק לגבר אושן 85 גרם"
9556031315220	ספיד סטיק - דאודורנט סטיק לגבר פאוור 85 גרם	ספיד סטיק - דאודורנט סטיק לגבר פאוור 85 גרם	trusted	לא ידוע	1	"גוד פארם בע""מ: ספיד סטיק - דאודורנט סטיק לגבר פאוור 85 גרם"
9556040082243	חלב מרוכז ממותק 390 ג' מלכה	חלב מרוכז ממותק 390 ג' מלכה	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: חלב מרוכז ממותק 390 ג' מלכה"
9556111987873	סבון מוצק דיטול	סבון מוצק דיטול	trusted		1	CITY_MARKET_SHOPS: סבון מוצק דיטול
956238	צימוק אדום	צימוק אדום	trusted	לא ידוע	1	"שוק העיר (ט.ע.מ.ס.) בע""מ: צימוק אדום"
956325	מנץ' חומוס	מנץ' חומוס	trusted	לא ידוע	1	"שוק העיר (ט.ע.מ.ס.) בע""מ: מנץ' חומוס"
9565569875977	כוסות חמות 40יח	כוסות חמות 40יח	trusted		1	CITY_MARKET_SHOPS: כוסות חמות 40יח
9566180043	רוטב טריאקי	רוטב טריאקי	trusted		1	CITY_MARKET_SHOPS: רוטב טריאקי
957232	גאודה  זעתר  במשקל	גאודה  זעתר  במשקל	trusted		1	HET_COHEN_NEW_SOURCE: גאודה  זעתר  במשקל
9573992379627	"בוקט עלים יבשים 50 ס""מ"	"בוקט עלים יבשים 50 ס""מ"	trusted		1	"חצי חינם: בוקט עלים יבשים 50 ס""מ"
957717	ספלנדיד בלונדי	ספלנדיד בלונדי	trusted		1	CITY_MARKET_SHOPS: ספלנדיד בלונדי
957850	פילה סלמון טרי	פילה סלמון טרי	trusted	לא ידוע	1	"אבות אברהם בע""מ: פילה סלמון טרי"
958066	אקטיביה בר	אקטיביה בר	trusted		1	CITY_MARKET_SHOPS: אקטיביה בר
958073	אקטיביה בר	אקטיביה בר	trusted		1	CITY_MARKET_SHOPS: אקטיביה בר
95815211239	רוטב ברביקיו דבש	רוטב ברביקיו דבש	trusted		1	CITY_MARKET_SHOPS: רוטב ברביקיו דבש
95815221092	רוטב פיצה	רוטב פיצה	trusted		1	CITY_MARKET_SHOPS: רוטב פיצה
95815221269	רוטב לפסטה מסורטי -SAVORY	רוטב לפסטה מסורטי -SAVORY	trusted		1	CITY_MARKET_SHOPS: רוטב לפסטה מסורטי -SAVORY
95815221276	רוטב לפסטה פטריות SAVORY	רוטב לפסטה פטריות SAVORY	trusted		1	CITY_MARKET_SHOPS: רוטב לפסטה פטריות SAVORY
95815221283	רוטב לפסטה בזיליקטום סבורי	רוטב לפסטה בזיליקטום סבורי	trusted		1	CITY_MARKET_SHOPS: רוטב לפסטה בזיליקטום סבורי
95815221290	רוטב לפסטה	רוטב לפסטה	trusted		1	CITY_MARKET_SHOPS: רוטב לפסטה
95815221320	רוטב סלסה  סאבורי	רוטב סלסה  סאבורי	trusted		1	CITY_MARKET_SHOPS: רוטב סלסה  סאבורי
95815221436	רוטב סלסה חריף	רוטב סלסה חריף	trusted		1	CITY_MARKET_SHOPS: רוטב סלסה חריף
95815300292	ברביקיו דבש	ברביקיו דבש	trusted		1	CITY_MARKET_SHOPS: ברביקיו דבש
95815300308	ברביקיו אורגינל	ברביקיו אורגינל	trusted		1	CITY_MARKET_SHOPS: ברביקיו אורגינל
95815300315	רוטב סלסה חריף	רוטב סלסה חריף	trusted		1	CITY_MARKET_SHOPS: רוטב סלסה חריף
95815300322	רוטב סלסה פיקנטי	רוטב סלסה פיקנטי	trusted		1	CITY_MARKET_SHOPS: רוטב סלסה פיקנטי
95815300339	SAVORY רוטב פסטו עם בזיל-פומודורו	SAVORY רוטב פסטו עם בזיל-פומודורו	trusted		1	CITY_MARKET_SHOPS: SAVORY רוטב פסטו עם בזיל-פומודורו
95815300346	רוטב לפסטה עם שום	רוטב לפסטה עם שום	trusted		1	CITY_MARKET_SHOPS: רוטב לפסטה עם שום
95815300360	רוטב פסטה	רוטב פסטה	trusted		1	CITY_MARKET_SHOPS: רוטב פסטה
95815300377	רוטב פיצה	רוטב פיצה	trusted		1	CITY_MARKET_SHOPS: רוטב פיצה
95815300469	ברביקיו חריף פיקנטי	ברביקיו חריף פיקנטי	trusted		1	CITY_MARKET_SHOPS: ברביקיו חריף פיקנטי
958269	אגוז ברזיל	אגוז ברזיל	trusted		1	מחסני השוק: אגוז ברזיל
9588871321000	מוצי	מוצי	trusted		1	CITY_MARKET_SHOPS: מוצי
9588871321017	מוצי חלב 180גר	מוצי חלב 180גר	trusted		1	CITY_MARKET_SHOPS: מוצי חלב 180גר
9588871321024	מוצי	מוצי	trusted		1	CITY_MARKET_SHOPS: מוצי
9588871321031	מוצ'י	מוצ'י	trusted		1	CITY_MARKET_SHOPS: מוצ'י
9588871321048	מוצי	מוצי	trusted		1	CITY_MARKET_SHOPS: מוצי
9588871322304	מוצ'י	מוצ'י	trusted		1	CITY_MARKET_SHOPS: מוצ'י
9588871322311	מוצי	מוצי	trusted		1	CITY_MARKET_SHOPS: מוצי
9588871322328	מוצ'י	מוצ'י	trusted		1	CITY_MARKET_SHOPS: מוצ'י
959595959595	טרופית קרה	טרופית קרה	trusted		1	CITY_MARKET_SHOPS: טרופית קרה
9598992379620	"אגרטל ארטוס 20 ס""מ"	"אגרטל ארטוס 20 ס""מ"	trusted		1	"חצי חינם: אגרטל ארטוס 20 ס""מ"
9599392379623	"אגרטל סתיו 20 ס""מ"	"אגרטל סתיו 20 ס""מ"	trusted		1	"חצי חינם: אגרטל סתיו 20 ס""מ"
9599592379621	"אגרטל כדור 19 ס""מ"	"אגרטל כדור 19 ס""מ"	trusted		1	"חצי חינם: אגרטל כדור 19 ס""מ"
9600820710106	לפתנית יוקרתית	לפתנית יוקרתית	trusted		1	CITY_MARKET_SHOPS: לפתנית יוקרתית
96009611	רקסונה ספיד סטיק	רקסונה ספיד סטיק	trusted		1	CITY_MARKET_SHOPS: רקסונה ספיד סטיק
96018104236	לנקום אבסולו BX קרם לילה 75 מל	לנקום אבסולו BX קרם לילה 75 מל	trusted	לוריאל	1	סופר פארם ישראל: לנקום אבסולו BX קרם לילה 75 מל
96022757	סוכריות חמוצות	סוכריות חמוצות	trusted		1	CITY_MARKET_SHOPS: סוכריות חמוצות
96033036	סוכריות חריפות	סוכריות חריפות	trusted		1	CITY_MARKET_SHOPS: סוכריות חריפות
96033579	סוכריות	סוכריות	trusted		1	CITY_MARKET_SHOPS: סוכריות
96043509	מסטיק האלס ללא סוכר	מסטיק האלס ללא סוכר	trusted		1	CITY_MARKET_SHOPS: מסטיק האלס ללא סוכר
960580	לחם מחמצת כוסמין 480 גרם	לחם מחמצת כוסמין 480 גרם	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: לחם מחמצת כוסמין 480 גרם"
960670	טיטניום	טיטניום	trusted		1	CITY_MARKET_SHOPS: טיטניום
96083352	מלפפונים חמוצים בצנצנצ	מלפפונים חמוצים בצנצנצ	trusted		1	CITY_MARKET_SHOPS: מלפפונים חמוצים בצנצנצ
96086000041	מיני מצות אביב 200 ג	מיני מצות אביב 200 ג	trusted	לא ידוע	1	מ. יוחננוף ובניו: מיני מצות אביב 200 ג
96086000331	מצה אורגנית מקמח מלא 400 גרם	מצה אורגנית מקמח מלא 400 גרם	trusted	לא ידוע	1	טיב טעם: מצה אורגנית מקמח מלא 400 גרם
96086000485	תערובת בראוניז קיטו	תערובת בראוניז קיטו	trusted	לא ידוע	1	טיב טעם: תערובת בראוניז קיטו
96086000799	תערובת לחם קיטו 350 גרם	תערובת לחם קיטו 350 גרם	trusted	לא ידוע	1	טיב טעם: תערובת לחם קיטו 350 גרם
96086179	רקסונה ספיד סטיק	רקסונה ספיד סטיק	trusted		1	CITY_MARKET_SHOPS: רקסונה ספיד סטיק
96091722	סוכריות דבש לימון ללא סוכר 24 גר	סוכריות דבש לימון ללא סוכר 24 גר	trusted		1	CITY_MARKET_SHOPS: סוכריות דבש לימון ללא סוכר 24 גר
96092927	סוכריות חמוצות	סוכריות חמוצות	trusted		1	CITY_MARKET_SHOPS: סוכריות חמוצות
96097328	רקסונה מן ספיד סטיק	רקסונה מן ספיד סטיק	trusted		1	CITY_MARKET_SHOPS: רקסונה מן ספיד סטיק
96103975	סוכריות ספירמינט ללא סוכר 25 גר	סוכריות ספירמינט ללא סוכר 25 גר	trusted		1	CITY_MARKET_SHOPS: סוכריות ספירמינט ללא סוכר 25 גר
96105979	בריין אייס	בריין אייס	trusted		1	CITY_MARKET_SHOPS: בריין אייס
96111000	דאורדורנט דאב נשים	דאורדורנט דאב נשים	trusted		1	CITY_MARKET_SHOPS: דאורדורנט דאב נשים
961521	פטריות שמפניון ארוז	פטריות שמפניון ארוז	trusted	לא ידוע	1	"אבות אברהם בע""מ: פטריות שמפניון ארוז"
961525	שוקול טבלה	שוקול טבלה	trusted		1	CITY_MARKET_SHOPS: שוקול טבלה
961811	כוס זכוכית גבוהה	כוס זכוכית גבוהה	trusted	לא ידוע	1	מ. יוחננוף ובניו: כוס זכוכית גבוהה
96198209	קרם ידיים חמאת שיאה מפנקת	קרם ידיים חמאת שיאה מפנקת	trusted	כמיפל	1	סופר פארם ישראל: קרם ידיים חמאת שיאה מפנקת
9620109990876	סקוושי רשת	סקוושי רשת	trusted		1	CITY_MARKET_SHOPS: סקוושי רשת
96201640	מוגז פטל  יורו	מוגז פטל  יורו	trusted		1	CITY_MARKET_SHOPS: מוגז פטל  יורו
9620250000011	פרח מלאכותי 63 ס''מ	פרח מלאכותי 63 ס''מ	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: פרח מלאכותי 63 ס''מ"
9620250000028	זר פרחים מלאכותי 88 ס''מ	זר פרחים מלאכותי 88 ס''מ	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: זר פרחים מלאכותי 88 ס''מ"
9620250000042	זר פרחים מלאכותי 60 ס''מ	זר פרחים מלאכותי 60 ס''מ	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: זר פרחים מלאכותי 60 ס''מ"
9620250000059	זר פרחים מלאכותי 48 ס''מ	זר פרחים מלאכותי 48 ס''מ	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: זר פרחים מלאכותי 48 ס''מ"
9620250000066	זר פרחים מלאכותי 80 ס''מ	זר פרחים מלאכותי 80 ס''מ	trusted	לא ידוע	1	"אלמשהדאוי קינג סטור בע""מ: זר פרחים מלאכותי 80 ס''מ"
963071	"כרוב לבן שלם בד""ץ"	"כרוב לבן שלם בד""ץ"	trusted	לא ידוע	1	"שפע ברכת השם בע""מ: כרוב לבן שלם בד""ץ"
963118	פטרוזיליה ארוז	פטרוזיליה ארוז	trusted		1	CITY_MARKET_SHOPS: פטרוזיליה ארוז
963221	מטען נייד (סוללת גיבוי) 10,000 Mah	מטען נייד (סוללת גיבוי) 10,000 Mah	trusted	לא ידוע	1	"קי טי יבוא ושווק בע""מ: מטען נייד (סוללת גיבוי) 10,000 Mah"
963230	בגט שלם קפה פלוס	בגט שלם קפה פלוס	trusted		1	ויקטורי: בגט שלם קפה פלוס
963247	חצי בגט קפה פלוס	חצי בגט קפה פלוס	trusted		1	ויקטורי: חצי בגט קפה פלוס
963254	לחמן מחמצת קפה פלוס	לחמן מחמצת קפה פלוס	trusted		1	ויקטורי: לחמן מחמצת קפה פלוס
963261	בגט רוסטיק קפה פלוס	בגט רוסטיק קפה פלוס	trusted		1	ויקטורי: בגט רוסטיק קפה פלוס
963278	לחמנייה קפה פלוס	לחמנייה קפה פלוס	trusted		1	ויקטורי: לחמנייה קפה פלוס
963292	מארז לחמניות קפה פלוס	מארז לחמניות קפה פלוס	trusted		1	ויקטורי: מארז לחמניות קפה פלוס
963308	בייגלה קפה פלוס	בייגלה קפה פלוס	trusted		1	ויקטורי: בייגלה קפה פלוס
963315	לחמניית המבורגר קפה פלוס	לחמניית המבורגר קפה פלוס	trusted		1	ויקטורי: לחמניית המבורגר קפה פלוס
963321	לחמניה מזונות/קשר קליינס אצבע מזונות עם שומשום	לחמניה מזונות/קשר קליינס אצבע מזונות עם שומשום	trusted	לא ידוע	1	"קי טי יבוא ושווק בע""מ: לחמניה מזונות/קשר קליינס אצבע מזונות עם שומשום"
963322	לחמניות פרמיום קפה פלוס	לחמניות פרמיום קפה פלוס	trusted		1	ויקטורי: לחמניות פרמיום קפה פלוס
963339	מאפים קפה פלוס	מאפים קפה פלוס	trusted		1	ויקטורי: מאפים קפה פלוס
963346	מאפים פרמיום קפה פלוס	מאפים פרמיום קפה פלוס	trusted		1	ויקטורי: מאפים פרמיום קפה פלוס
963353	חלה רגילה קפה פלוס	חלה רגילה קפה פלוס	trusted		1	ויקטורי: חלה רגילה קפה פלוס
963360	חלה מתוקה קפה פלוס	חלה מתוקה קפה פלוס	trusted		1	ויקטורי: חלה מתוקה קפה פלוס
